1292 ; 171
1293 ; 118
1294 ; 119
1295 ; 196
1296 ; 932
1297 ; 558
1298 ; 141
1299 ; 133
1300 ; 292
1301 ; 525
1302 ; 211
1303 ; 459
1304 ; 155
1305 ; 178
1306 ; 98
1307 ; 405
1308 ; 121
1309 ; 173
1310 ; 138
1311 ; 166
1312 ; 194
1313 ; 199
1314 ; 177
1315 ; 130
1316 ; 140
1317 ; 131
1318 ; 100
1319 ; 430
1320 ; 505
1321 ; 466
1322 ; 138
1323 ; 283
1324 ; 161
1325 ; 161
1326 ; 246
1327 ; 422
1328 ; 161
1329 ; 146
1330 ; 255
1331 ; 609
1332 ; 320
1333 ; 221
1334 ; 147
1335 ; 133
1336 ; 138
1337 ; 117
1338 ; 99
1339 ; 144
1340 ; 129
1341 ; 119
1342 ; 140
1343 ; 182
1344 ; 493
1345 ; 181
1346 ; 117
1347 ; 111
1348 ; 128
1349 ; 150
1350 ; 255
1351 ; 195
1352 ; 243
1353 ; 193
1354 ; 126
1355 ; 124
1356 ; 122
1357 ; 137
1358 ; 129
1359 ; 150
1360 ; 220
1361 ; 433
1362 ; 153
1363 ; 156
1364 ; 242
1365 ; 545
1366 ; 186
1367 ; 445
1368 ; 252
1369 ; 464
1370 ; 178
1371 ; 132
1372 ; 218
1373 ; 403
1374 ; 119
1375 ; 195
1376 ; 208
1377 ; 203
1378 ; 192
1379 ; 134
1380 ; 196
1381 ; 420
1382 ; 112
1383 ; 120
1384 ; 109
1385 ; 195
1386 ; 267
1387 ; 205
1388 ; 87
1389 ; 106
1390 ; 101
1391 ; 140
1392 ; 149
1393 ; 186
1394 ; 130
1395 ; 178
1396 ; 108
1397 ; 125
1398 ; 104
1399 ; 351
1400 ; 213
1401 ; 119
1402 ; 85
1403 ; 114
1404 ; 186
1405 ; 184
1406 ; 145
1407 ; 147
1408 ; 241
1409 ; 408
1410 ; 141
1411 ; 134
1412 ; 125
1413 ; 135
1414 ; 122
1415 ; 120
1416 ; 135
1417 ; 142
1418 ; 106
1419 ; 143
1420 ; 140
1421 ; 147
1422 ; 131
1423 ; 349
1424 ; 117
1425 ; 136
1426 ; 114
1427 ; 371
1428 ; 253
1429 ; 386
1430 ; 451
1431 ; 236
1432 ; 164
1433 ; 349
1434 ; 114
1435 ; 133
1436 ; 102
1437 ; 97
1438 ; 91
1439 ; 395
1440 ; 608
1441 ; 233
1442 ; 124
1443 ; 150
1444 ; 322
1445 ; 152
1446 ; 113
1447 ; 366
1448 ; 133
1449 ; 150
1450 ; 149
1451 ; 403
1452 ; 214
1453 ; 374
1454 ; 118
1455 ; 118
1456 ; 211
1457 ; 179
1458 ; 339
1459 ; 408
1460 ; 125
1461 ; 119
1462 ; 123
1463 ; 153
1464 ; 159
1465 ; 113
1466 ; 94
1467 ; 115
1468 ; 110
1469 ; 121
1470 ; 262
1471 ; 414
1472 ; 133
1473 ; 103
1474 ; 97
1475 ; 108
1476 ; 139
1477 ; 137
1478 ; 97
1479 ; 115
1480 ; 139
1481 ; 387
1482 ; 131
1483 ; 370
1484 ; 127
1485 ; 316
1486 ; 127
1487 ; 384
1488 ; 184
1489 ; 363
1490 ; 115
1491 ; 116
1492 ; 99
1493 ; 311
1494 ; 95
1495 ; 108
1496 ; 129
1497 ; 91
1498 ; 107
1499 ; 352
1500 ; 229
1501 ; 135
1502 ; 104
1503 ; 103
1504 ; 151
1505 ; 140
1506 ; 97
1507 ; 96
1508 ; 114
1509 ; 84
1510 ; 101
1511 ; 392
1512 ; 355
1513 ; 135
1514 ; 96
1515 ; 109
1516 ; 102
1517 ; 166
1518 ; 158
1519 ; 162
1520 ; 235
1521 ; 355
1522 ; 105
1523 ; 358
1524 ; 122
1525 ; 141
1526 ; 105
1527 ; 85
1528 ; 101
1529 ; 115
1530 ; 178
1531 ; 315
1532 ; 114
1533 ; 123
1534 ; 83
1535 ; 128
1536 ; 533
1537 ; 154
1538 ; 122
1539 ; 190
1540 ; 349
1541 ; 216
1542 ; 99
1543 ; 294
1544 ; 92
1545 ; 124
1546 ; 96
1547 ; 149
1548 ; 108
1549 ; 325
1550 ; 125
1551 ; 159
1552 ; 136
1553 ; 322
1554 ; 144
1555 ; 139
1556 ; 95
1557 ; 94
1558 ; 86
1559 ; 298
1560 ; 331
1561 ; 157
1562 ; 117
1563 ; 124
1564 ; 104
1565 ; 105
1566 ; 103
1567 ; 294
1568 ; 218
1569 ; 85
1570 ; 100
1571 ; 308
1572 ; 84
1573 ; 135
1574 ; 104
1575 ; 275
1576 ; 122
1577 ; 108
1578 ; 85
1579 ; 303
1580 ; 81
1581 ; 123
1582 ; 81
1583 ; 286
1584 ; 255
1585 ; 136
1586 ; 121
1587 ; 99
1588 ; 85
1589 ; 118
1590 ; 128
1591 ; 123
1592 ; 114
1593 ; 120
1594 ; 86
1595 ; 125
1596 ; 248
1597 ; 601
1598 ; 121
1599 ; 143
1600 ; 396
1601 ; 436
1602 ; 128
1603 ; 89
1604 ; 90
1605 ; 103
1606 ; 105
1607 ; 334
1608 ; 132
1609 ; 331
1610 ; 126
1611 ; 107
1612 ; 91
1613 ; 315
1614 ; 82
1615 ; 99
1616 ; 135
1617 ; 160
1618 ; 100
1619 ; 371
1620 ; 242
1621 ; 346
1622 ; 78
1623 ; 80
1624 ; 139
1625 ; 168
1626 ; 99
1627 ; 312
1628 ; 88
1629 ; 103
1630 ; 76
1631 ; 102
1632 ; 216
1633 ; 104
1634 ; 107
1635 ; 78
1636 ; 105
1637 ; 308
1638 ; 248
1639 ; 123
1640 ; 181
1641 ; 125
1642 ; 87
1643 ; 117
1644 ; 109
1645 ; 114
1646 ; 78
1647 ; 101
1648 ; 84
1649 ; 127
1650 ; 207
1651 ; 122
1652 ; 107
1653 ; 149
1654 ; 78
1655 ; 81
1656 ; 159
1657 ; 331
1658 ; 79
1659 ; 70
1660 ; 89
1661 ; 157
1662 ; 82
1663 ; 292
1664 ; 167
1665 ; 158
1666 ; 112
1667 ; 305
1668 ; 103
1669 ; 325
1670 ; 87
1671 ; 71
1672 ; 121
1673 ; 103
1674 ; 122
1675 ; 83
1676 ; 87
1677 ; 95
1678 ; 70
1679 ; 123
1680 ; 711
1681 ; 456
1682 ; 190
1683 ; 139
1684 ; 96
1685 ; 107
1686 ; 104
1687 ; 118
1688 ; 100
1689 ; 82
1690 ; 102
1691 ; 95
1692 ; 144
1693 ; 317
1694 ; 89
1695 ; 105
1696 ; 131
1697 ; 283
1698 ; 90
1699 ; 279
1700 ; 153
1701 ; 211
1702 ; 89
1703 ; 94
1704 ; 91
1705 ; 148
1706 ; 100
1707 ; 97
1708 ; 99
1709 ; 276
1710 ; 159
1711 ; 181
1712 ; 114
1713 ; 88
1714 ; 78
1715 ; 147
1716 ; 389
1717 ; 125
1718 ; 75
1719 ; 102
1720 ; 115
1721 ; 287
1722 ; 154
1723 ; 350
1724 ; 77
1725 ; 99
1726 ; 80
1727 ; 117
1728 ; 622
1729 ; 380
1730 ; 106
1731 ; 80
1732 ; 89
1733 ; 292
1734 ; 111
1735 ; 76
1736 ; 140
1737 ; 104
1738 ; 71
1739 ; 81
1740 ; 149
1741 ; 362
1742 ; 62
1743 ; 91
1744 ; 121
1745 ; 82
1746 ; 75
1747 ; 273
1748 ; 82
1749 ; 79
1750 ; 143
1751 ; 102
1752 ; 105
1753 ; 337
1754 ; 78
1755 ; 142
1756 ; 98
1757 ; 85
1758 ; 67
1759 ; 278
1760 ; 136
1761 ; 95
1762 ; 84
1763 ; 155
1764 ; 475
1765 ; 121
1766 ; 81
1767 ; 82
1768 ; 134
1769 ; 92
1770 ; 203
1771 ; 211
1772 ; 84
1773 ; 85
1774 ; 84
1775 ; 71
1776 ; 124
1777 ; 328
1778 ; 89
1779 ; 81
1780 ; 83
1781 ; 84
1782 ; 162
1783 ; 275
1784 ; 85
1785 ; 201
1786 ; 92
1787 ; 305
1788 ; 86
1789 ; 277
1790 ; 91
1791 ; 115
1792 ; 332
1793 ; 106
1794 ; 111
1795 ; 79
1796 ; 87
1797 ; 66
1798 ; 90
1799 ; 118
1800 ; 424
1801 ; 375
1802 ; 80
1803 ; 69
1804 ; 91
1805 ; 93
1806 ; 250
1807 ; 136
1808 ; 105
1809 ; 97
1810 ; 100
1811 ; 330
1812 ; 110
1813 ; 91
1814 ; 79
1815 ; 144
1816 ; 112
1817 ; 82
1818 ; 85
1819 ; 109
1820 ; 268
1821 ; 87
1822 ; 92
1823 ; 257
